order_id,customer_id,order_date,total,status
1695,43,2023-11-23 10:01:55,356.65,completed
1696,160,2024-03-16 20:31:05,62.63,completed
1697,90,2025-09-13 03:10:26,226.88,completed
1698,265,2024-10-04 15:01:15,138.49,completed
1699,487,2025-06-27 03:51:40,9.79,completed
1700,26,2025-08-07 06:09:54,194.53,completed
1701,468,2025-05-11 15:02:53,217.31,completed
1702,414,2025-10-28 23:46:58,365.91,completed
1703,19,2023-12-24 15:22:53,69.06,completed
1704,339,2024-01-15 12:26:01,220.74,shipped
1705,73,2024-07-20 08:56:22,144.84,completed
1706,61,2024-02-09 09:57:41,54.24,completed
1707,305,2024-08-03 03:52:49,60.23,completed
1708,135,2024-04-29 21:17:54,398.31,completed
1709,80,2025-09-15 09:05:09,85.26,completed
1710,446,2025-05-27 00:51:33,53.48,completed
1711,444,2025-11-06 22:41:26,13.61,completed
1712,155,2024-04-05 09:59:02,214.29,completed
1713,307,2025-10-19 07:22:34,330.92,cancelled
1714,53,2025-09-27 13:27:33,85.78,cancelled
1715,233,2024-08-10 17:53:35,17.92,shipped
1716,193,2025-07-26 23:42:32,182.05,completed
1717,179,2025-04-06 16:56:20,95.24,completed
1718,16,2025-05-01 08:02:17,146.51,cancelled
1719,101,2025-05-01 08:11:29,11.19,completed
1720,216,2025-02-14 01:44:24,282.45,completed
1721,489,2024-06-03 20:44:06,96.2,shipped
1722,32,2024-10-22 01:57:45,40.86,completed
1723,351,2025-03-21 10:13:09,59.52,returned
1724,382,2025-10-06 22:48:51,119.08,completed
1725,170,2025-03-08 22:26:31,158.15,shipped
1726,52,2024-08-05 02:55:31,163.08,completed
1727,402,2023-12-10 01:14:08,144.18,completed
1728,66,2024-10-20 10:56:56,371.97,completed
1729,135,2024-06-21 15:26:00,261.4,shipped
1730,362,2023-12-19 05:51:39,162.13,shipped
1731,370,2025-08-24 13:49:15,54.76,completed
1732,187,2024-12-01 14:15:39,57.42,completed
1733,441,2024-01-31 19:01:43,92.75,completed
1734,370,2025-07-01 09:14:26,37.21,completed
1735,389,2024-10-24 05:55:44,197.98,completed
1736,463,2025-05-15 03:50:14,166.37,completed
1737,481,2024-04-11 18:17:05,157.51,completed
1738,227,2025-09-01 03:58:14,154.27,completed
1739,96,2024-02-23 12:08:26,201.49,completed
1740,163,2024-11-09 08:47:58,305.37,shipped
1741,324,2025-02-19 07:45:14,15.77,completed
1742,490,2025-01-15 23:30:34,118.9,completed
1743,144,2023-12-23 15:57:35,63.6,completed
1744,383,2025-11-07 03:19:51,151.0,shipped
1745,301,2024-08-16 01:25:10,26.36,completed
1746,91,2025-05-18 08:30:00,177.35,shipped
1747,428,2025-06-14 10:27:34,84.81,completed
1748,53,2025-02-15 09:10:53,85.82,completed
1749,39,2025-04-21 18:29:20,95.62,completed
1750,97,2024-08-25 14:33:26,13.1,completed
1751,393,2025-03-29 08:18:04,211.59,shipped
1752,172,2023-12-06 23:46:59,20.28,completed
1753,261,2025-10-24 16:55:40,73.13,completed
1754,327,2024-05-12 07:34:32,137.77,completed
1755,176,2025-04-15 19:59:17,62.94,shipped
1756,401,2025-06-20 12:28:09,28.61,completed
1757,232,2025-08-20 06:55:18,287.1,returned
1758,1,2024-01-05 06:47:44,131.42,completed
1759,325,2023-12-22 14:21:56,28.2,completed
1760,163,2023-11-22 18:07:56,29.16,shipped
1761,48,2024-09-15 04:47:39,113.37,returned
1762,120,2024-06-25 18:43:06,392.71,cancelled
1763,138,2025-04-24 11:07:07,86.35,completed
1764,259,2025-03-12 08:33:58,61.61,completed
1765,327,2024-05-01 03:44:24,175.77,cancelled
1766,411,2024-07-08 09:01:19,297.56,shipped
1767,247,2025-07-07 12:04:01,58.99,shipped
1768,37,2025-05-28 12:09:22,147.23,completed
1769,119,2023-11-24 16:24:05,22.52,completed
1770,345,2024-04-21 01:59:32,206.31,completed
1771,256,2025-05-04 03:58:01,63.96,shipped
1772,89,2025-10-12 03:04:15,111.89,cancelled
1773,141,2025-02-06 21:49:24,98.94,completed
1774,363,2024-02-15 06:12:48,35.32,completed
1775,371,2023-11-17 12:53:22,251.55,cancelled
1776,357,2024-06-17 16:38:04,203.14,completed
1777,461,2024-08-11 15:59:18,187.04,shipped
1778,217,2024-02-21 02:45:02,184.2,completed
1779,189,2025-11-12 12:39:09,268.03,shipped
1780,393,2023-12-09 14:50:08,285.73,cancelled
1781,401,2025-09-27 09:20:28,143.84,completed
1782,379,2024-04-29 19:41:55,69.18,completed
1783,242,2024-10-12 22:59:44,149.01,completed
1784,33,2023-12-20 15:03:56,67.86,shipped
1785,268,2024-12-12 14:24:04,152.68,completed
1786,179,2025-03-04 05:27:54,169.62,completed
1787,47,2025-05-10 22:09:09,227.39,returned
1788,372,2025-06-27 18:13:29,693.04,completed
1789,473,2024-06-22 22:58:15,159.9,completed
1790,89,2024-01-04 05:34:00,113.14,cancelled
1791,42,2024-01-10 03:13:32,190.86,shipped
1792,312,2025-01-09 18:41:12,80.33,completed
1793,110,2024-07-05 03:16:38,56.19,shipped
1794,106,2025-03-16 02:25:23,89.63,completed
1795,322,2025-03-05 16:04:06,123.12,completed
1796,145,2025-10-21 21:51:22,78.81,completed
1797,189,2024-01-27 01:21:26,76.86,completed
1798,328,2024-05-05 03:44:07,194.45,completed
1799,99,2025-04-06 03:14:06,605.55,shipped
1800,237,2024-08-02 19:29:39,6.07,completed
1801,297,2025-09-29 02:35:57,98.76,completed
1802,91,2025-03-07 04:16:58,259.77,completed
1803,64,2025-03-08 03:08:03,81.87,shipped
1804,364,2025-10-07 23:14:12,88.95,returned
1805,227,2024-03-29 13:22:26,16.61,completed
1806,459,2025-01-11 20:41:18,98.19,returned
1807,168,2024-08-20 04:22:44,22.38,completed
1808,369,2024-08-10 00:48:40,76.53,completed
1809,322,2025-06-27 11:39:54,87.77,completed
1810,335,2025-06-19 18:41:51,18.66,completed
1811,320,2024-05-22 10:29:52,58.4,returned
1812,88,2025-10-21 11:30:56,213.76,completed
1813,395,2024-08-31 13:01:15,97.31,shipped
1814,279,2025-05-01 01:18:51,306.62,completed
1815,125,2025-01-28 16:03:56,676.87,completed
1816,118,2024-08-05 15:39:48,51.61,completed
1817,376,2024-03-07 23:59:34,484.01,completed
1818,90,2023-12-20 16:52:58,34.73,shipped
1819,311,2024-08-21 20:51:52,61.75,completed
1820,40,2024-09-11 12:17:02,443.8,completed
1821,80,2024-01-09 02:06:59,40.86,completed
1822,206,2023-12-11 00:51:18,167.07,completed
1823,96,2023-12-31 06:46:59,73.36,completed
1824,468,2024-09-26 18:18:06,15.69,completed
1825,218,2024-11-27 09:13:34,285.42,completed
1826,213,2025-01-30 11:10:10,284.21,completed
1827,29,2025-02-05 20:18:00,81.6,shipped
1828,286,2023-11-25 08:07:25,60.04,completed
1829,202,2025-03-29 12:15:12,176.33,completed
1830,353,2023-11-30 03:12:12,103.22,completed
1831,194,2024-09-19 04:06:30,41.4,returned
1832,299,2025-01-31 20:41:44,10.83,returned
1833,287,2024-10-13 00:12:21,540.91,completed
1834,76,2025-10-25 03:12:56,145.51,completed
1835,333,2025-10-21 02:45:59,138.91,returned
1836,20,2025-08-16 09:58:47,120.75,returned
1837,263,2025-01-13 10:59:24,341.65,shipped
1838,350,2023-12-30 20:48:31,15.1,completed
1839,294,2024-01-11 10:31:34,81.4,completed
1840,210,2025-01-12 20:46:20,31.34,completed
1841,473,2024-09-10 16:25:53,113.66,completed
1842,52,2025-05-25 05:08:15,24.28,completed
1843,51,2024-10-21 08:46:17,87.69,completed
1844,112,2024-11-20 02:08:41,188.8,completed
1845,364,2024-06-06 07:14:12,85.26,completed
1846,430,2023-12-19 10:45:46,12.64,completed
1847,17,2025-07-11 17:20:15,247.77,completed
1848,498,2025-05-08 09:02:58,164.15,completed
1849,24,2025-10-10 17:04:23,40.83,completed
1850,481,2024-05-20 21:18:26,65.56,completed
1851,417,2024-11-21 05:45:31,72.19,completed
1852,414,2024-12-08 07:20:38,252.58,completed
1853,371,2024-06-09 15:10:11,20.27,completed
1854,205,2025-05-07 13:13:17,114.13,completed
1855,244,2025-04-26 13:04:17,303.39,completed
1856,49,2024-02-20 12:46:04,83.56,completed
1857,298,2025-05-24 20:19:54,103.22,completed
1858,258,2025-10-06 07:16:48,22.15,completed
1859,94,2024-05-02 09:02:51,192.47,completed
1860,120,2025-04-12 13:25:14,262.8,completed
1861,232,2024-04-13 18:25:40,94.53,completed
1862,53,2025-01-31 03:36:09,44.3,completed
1863,437,2025-09-04 01:56:11,217.88,cancelled
1864,237,2024-06-26 15:47:28,51.92,completed
1865,15,2024-07-10 11:14:52,153.22,returned
1866,405,2025-02-08 12:30:12,224.6,completed
1867,346,2025-05-11 01:07:40,102.94,completed
1868,420,2024-09-01 10:48:34,45.84,shipped
1869,11,2025-09-14 15:38:41,42.79,completed
1870,17,2024-05-07 23:43:08,64.96,cancelled
1871,313,2023-12-01 03:14:38,223.58,completed
1872,204,2023-11-17 08:41:36,167.35,completed
1873,475,2024-09-15 04:03:02,93.95,completed
1874,50,2024-11-30 09:37:29,183.53,completed
1875,458,2024-11-05 07:30:16,182.68,completed
1876,243,2024-09-03 00:14:49,47.96,completed
1877,344,2025-06-26 13:15:03,380.17,completed
1878,47,2025-09-03 21:59:17,24.86,completed
1879,95,2025-09-02 17:00:08,7.71,completed
1880,268,2024-03-16 06:51:06,45.08,completed
1881,486,2024-07-31 18:20:51,327.36,completed
1882,6,2024-07-27 00:57:38,187.84,completed
1883,127,2023-11-21 10:56:57,54.41,completed
1884,47,2024-05-02 12:04:19,7.59,completed
1885,181,2024-03-19 00:10:54,166.27,completed
1886,130,2025-03-20 18:41:01,140.26,completed
1887,209,2024-08-11 10:56:15,230.42,completed
1888,202,2025-08-19 16:10:14,22.07,completed
1889,451,2023-11-23 18:57:09,214.86,completed
1890,335,2024-01-10 19:26:30,92.94,completed
1891,339,2024-12-02 07:21:58,145.3,completed
1892,154,2024-04-28 06:29:00,123.97,completed
1893,330,2024-09-04 22:57:44,75.26,shipped
1894,109,2024-07-15 09:33:42,103.5,completed
1895,89,2024-05-31 08:22:06,40.0,shipped
1896,168,2024-02-24 04:24:36,50.16,completed
1897,123,2025-10-13 08:33:11,485.1,completed
1898,6,2024-09-14 00:41:39,87.59,completed
1899,183,2024-04-05 20:16:35,306.88,completed
1900,332,2024-06-24 05:52:23,157.34,completed
1901,402,2024-02-05 08:32:36,57.62,shipped
1902,14,2024-11-06 00:19:24,228.64,completed
1903,241,2025-01-05 11:44:48,283.57,completed
1904,35,2024-05-31 02:09:58,756.23,completed
1905,305,2024-04-05 22:36:47,153.31,cancelled
1906,215,2025-02-09 08:15:34,4.8,completed
1907,264,2024-01-01 16:46:28,364.72,shipped
1908,381,2025-03-16 18:44:27,86.65,completed
1909,405,2024-04-08 06:32:08,219.29,completed
1910,102,2025-04-11 23:58:55,20.44,completed
1911,163,2025-02-02 00:27:24,66.41,completed
1912,161,2025-05-13 19:37:29,65.31,completed
1913,75,2025-07-12 08:20:01,131.49,shipped
1914,160,2024-03-10 06:52:04,135.81,shipped
1915,147,2024-05-03 04:16:12,19.43,shipped
1916,33,2025-07-20 06:04:26,55.95,completed
1917,12,2024-05-05 02:38:07,102.27,cancelled
1918,8,2024-07-11 05:06:57,58.81,completed
1919,42,2024-07-29 07:44:00,19.86,completed
1920,329,2025-09-10 02:05:52,44.87,shipped
1921,375,2024-01-28 04:27:21,55.7,completed
1922,81,2024-01-08 09:00:36,45.3,completed
1923,363,2023-11-27 00:51:27,255.74,completed
1924,329,2025-06-09 19:49:40,75.87,completed
1925,157,2025-07-18 20:06:40,54.63,shipped
1926,196,2023-12-10 00:26:48,88.7,shipped
1927,403,2025-01-31 23:01:15,106.28,shipped
1928,238,2023-12-16 03:26:37,353.0,completed
1929,30,2025-03-28 18:05:30,156.57,completed
1930,184,2025-10-10 09:27:35,145.33,cancelled
1931,199,2025-10-08 07:26:29,163.2,shipped
1932,62,2024-10-07 18:58:03,25.62,completed
1933,29,2025-08-27 19:40:51,209.04,completed
1934,44,2025-04-23 20:44:12,14.21,shipped
1935,206,2023-12-21 05:45:00,173.67,shipped
1936,398,2024-08-17 20:22:05,56.44,shipped
1937,208,2024-05-22 22:41:43,127.37,shipped
1938,41,2023-11-19 13:37:32,82.3,completed
1939,283,2025-03-24 03:16:54,180.15,completed
1940,445,2025-06-30 20:34:23,29.49,completed
1941,359,2025-01-08 10:07:00,202.41,cancelled
1942,293,2025-01-19 21:29:12,5.53,completed
1943,297,2025-10-24 18:13:06,117.02,completed
1944,465,2024-10-01 18:29:29,246.01,shipped
1945,434,2024-12-15 16:07:05,272.25,completed
1946,50,2024-05-29 22:18:37,41.25,completed
1947,481,2024-05-21 22:16:59,193.33,shipped
1948,190,2023-11-26 00:49:54,127.62,shipped
1949,245,2024-03-11 20:26:00,88.57,completed
1950,187,2025-10-03 16:33:07,148.77,shipped
1951,253,2025-10-16 11:17:08,31.18,completed
1952,178,2024-02-13 19:22:07,38.21,completed
1953,151,2024-01-22 20:31:35,146.73,completed
1954,139,2024-09-08 11:39:09,683.15,completed
1955,266,2024-09-15 03:08:52,107.26,cancelled
1956,335,2024-10-25 02:59:09,202.37,completed
1957,43,2024-05-04 00:56:30,316.8,completed
1958,75,2025-07-24 08:54:02,26.62,completed
1959,33,2024-02-28 21:37:21,201.69,completed
1960,252,2025-03-07 20:55:26,16.07,completed
1961,350,2025-11-04 15:05:00,99.07,completed
1962,132,2023-11-20 05:58:02,135.81,cancelled
1963,342,2024-06-20 22:06:12,127.47,shipped
1964,282,2025-10-11 10:42:34,429.17,completed
1965,448,2025-04-25 02:01:46,159.22,completed
1966,323,2024-08-01 00:38:17,77.48,completed
1967,156,2025-11-01 12:43:38,350.34,shipped
1968,213,2025-10-23 15:33:58,23.77,completed
1969,433,2024-11-03 19:22:58,210.71,completed
1970,280,2024-07-31 16:38:45,119.85,cancelled
1971,126,2025-06-23 00:53:09,205.15,shipped
1972,128,2025-09-25 23:14:09,124.95,completed
1973,339,2025-01-25 04:00:17,176.4,completed
1974,103,2025-01-20 10:29:33,65.84,shipped
1975,13,2025-07-20 18:42:16,93.83,completed
1976,329,2025-01-09 23:42:26,140.22,completed
1977,388,2024-10-30 14:53:18,263.02,cancelled
1978,86,2024-07-23 07:13:08,126.02,completed
1979,63,2025-09-11 00:26:15,462.44,completed
1980,142,2025-01-27 12:19:02,338.91,completed
1981,327,2025-09-13 17:34:06,13.3,completed
1982,207,2024-04-07 17:26:50,156.76,completed
1983,300,2024-01-22 08:14:03,149.61,cancelled
1984,307,2024-03-27 00:24:28,18.72,completed
1985,95,2025-02-18 03:01:15,47.87,completed
1986,291,2025-06-09 14:34:07,68.36,completed
1987,168,2025-02-18 06:19:54,55.41,completed
1988,29,2025-07-06 02:36:00,592.8,completed
1989,263,2024-10-09 03:27:26,171.43,completed
1990,196,2024-07-14 07:06:52,29.93,completed
1991,416,2024-03-24 07:04:23,193.92,shipped
1992,88,2024-09-17 04:43:12,314.71,completed
1993,499,2023-12-21 06:20:05,172.83,completed
1994,182,2024-05-12 14:01:02,300.94,completed
1995,47,2025-08-31 02:36:30,271.79,completed
1996,225,2024-05-19 19:50:00,51.06,completed
1997,445,2024-10-05 17:06:35,9.83,completed
1998,194,2025-04-19 09:54:49,7.27,shipped
1999,499,2025-07-31 18:31:32,5.28,shipped
2000,360,2025-09-30 12:15:03,10.03,completed
2001,95,2024-04-02 09:03:44,237.15,completed
2002,85,2025-07-26 12:22:23,89.11,completed
2003,129,2023-11-21 18:48:20,238.57,completed
2004,77,2025-10-02 09:42:59,214.68,completed
2005,311,2025-05-07 09:59:24,30.8,shipped
2006,6,2024-03-04 01:59:30,113.1,completed
2007,167,2024-11-04 14:40:07,152.41,cancelled
2008,17,2024-08-28 15:00:27,205.3,completed
2009,137,2024-08-15 22:45:51,17.08,completed
2010,29,2024-12-23 14:42:26,14.6,completed
2011,272,2024-04-08 02:13:09,293.13,completed
2012,211,2024-01-14 14:01:22,263.37,completed
2013,197,2024-05-31 21:59:18,70.53,completed
2014,230,2024-11-08 00:08:34,22.57,completed
2015,416,2024-11-09 02:40:47,45.78,shipped
2016,203,2025-10-06 10:21:01,36.94,completed
2017,162,2023-12-04 08:39:35,105.36,completed
2018,475,2025-05-07 22:49:09,163.2,completed
2019,487,2025-02-20 00:06:28,289.83,cancelled
2020,371,2024-02-21 03:13:57,282.64,completed
2021,497,2023-11-16 01:20:38,161.71,completed
2022,113,2025-10-19 22:45:41,112.08,shipped
2023,225,2024-10-25 18:45:14,90.0,shipped
2024,423,2024-02-12 03:57:51,514.93,cancelled
2025,111,2024-01-24 18:09:28,45.08,cancelled
2026,123,2025-07-29 11:27:49,18.47,returned
2027,405,2024-08-08 14:12:52,454.01,completed
2028,299,2025-08-30 02:10:42,42.86,completed
2029,232,2024-03-20 02:41:59,187.79,completed
2030,408,2024-05-08 11:18:14,6.07,completed
2031,154,2025-05-22 13:06:45,95.78,completed
2032,424,2025-06-21 05:57:34,216.65,returned
2033,249,2025-01-15 23:15:11,262.78,completed
2034,479,2023-11-19 22:57:27,303.98,completed
2035,58,2024-04-03 17:42:52,163.22,completed
2036,485,2024-04-10 00:56:38,100.81,completed
2037,338,2024-10-15 07:40:52,314.61,completed
2038,262,2025-05-12 05:44:16,58.15,completed
2039,420,2024-03-24 21:16:00,269.62,shipped
2040,218,2024-01-31 01:54:31,87.96,cancelled
2041,469,2025-03-31 18:29:33,10.22,completed
2042,223,2025-07-24 21:38:23,107.56,completed
2043,352,2025-03-01 10:43:29,166.7,completed
2044,81,2025-05-31 18:15:11,37.4,completed
2045,268,2025-04-11 00:54:00,129.09,completed
2046,11,2024-03-26 23:00:26,166.24,completed
2047,116,2024-01-06 15:38:52,163.23,returned
2048,160,2024-08-15 01:17:57,9.58,completed
2049,338,2025-10-19 14:48:36,93.55,completed
2050,299,2025-10-22 07:42:29,66.98,completed
2051,46,2024-12-26 13:01:32,156.93,shipped
2052,450,2025-07-17 10:57:22,123.5,shipped
2053,201,2024-02-19 21:36:14,184.82,completed
2054,312,2024-12-24 20:24:25,120.85,completed
2055,397,2025-02-02 03:35:56,184.21,completed
2056,358,2025-10-21 21:55:21,125.71,shipped
2057,299,2024-11-28 21:23:42,280.19,cancelled
2058,479,2025-05-29 14:39:30,81.15,completed
2059,334,2023-11-18 12:35:47,74.06,completed
2060,370,2025-05-01 08:13:34,71.73,completed
2061,105,2024-08-25 12:24:22,138.04,shipped
2062,212,2025-01-27 11:22:49,93.96,completed
2063,369,2024-01-27 13:48:42,84.97,cancelled
2064,336,2024-10-17 02:17:28,38.21,shipped
2065,441,2024-02-05 20:37:32,107.59,shipped
2066,6,2025-07-07 10:58:16,224.8,shipped
2067,231,2024-02-10 05:55:20,133.49,shipped
2068,372,2024-12-09 23:57:51,77.61,completed
2069,214,2024-10-19 06:24:19,206.02,completed
2070,276,2024-04-27 10:20:24,51.72,completed
2071,342,2025-01-04 03:54:01,223.48,completed
2072,338,2024-08-29 16:48:51,195.87,completed
2073,288,2024-07-30 07:42:07,132.64,shipped
2074,457,2025-01-15 14:04:07,81.65,completed
2075,89,2025-01-15 20:50:10,55.76,cancelled
2076,53,2024-01-17 13:08:46,29.94,completed
2077,325,2025-06-04 11:13:33,59.63,shipped
2078,361,2025-02-14 08:05:30,114.91,completed
2079,168,2025-09-29 06:46:59,10.56,returned
2080,178,2024-07-15 06:38:56,33.16,shipped
2081,270,2025-01-30 03:21:04,17.08,completed
2082,391,2025-06-19 10:54:14,133.63,completed
2083,99,2024-11-09 09:48:50,29.79,shipped
2084,306,2025-05-04 08:24:14,42.96,completed
2085,256,2024-11-14 14:37:16,53.04,completed
2086,449,2024-03-24 06:55:46,9.33,shipped
2087,361,2025-05-14 23:58:59,136.2,completed
2088,259,2025-05-04 17:03:48,102.23,completed
2089,383,2024-01-27 08:50:06,36.01,completed
2090,178,2024-09-06 16:39:33,42.54,shipped
2091,111,2025-01-20 01:43:13,67.81,completed
2092,384,2024-12-20 14:04:02,182.75,shipped
2093,120,2023-12-19 17:37:38,20.33,completed
2094,12,2025-05-18 18:25:52,114.48,completed
2095,493,2023-12-24 07:21:58,133.76,completed
2096,169,2025-06-20 01:35:22,112.4,completed
2097,309,2025-07-07 17:00:43,165.54,completed
2098,309,2024-08-05 00:47:00,160.53,shipped
2099,107,2025-10-27 14:08:07,148.69,completed
2100,381,2024-05-16 18:27:26,195.14,shipped
2101,470,2024-11-21 01:26:17,14.96,returned
2102,366,2025-01-03 17:36:00,65.87,shipped
2103,173,2025-07-01 20:28:47,338.56,completed
2104,412,2025-08-04 00:36:50,182.11,completed
2105,107,2025-05-11 09:58:52,21.78,completed
2106,291,2025-02-26 05:54:45,25.92,completed
2107,294,2025-09-11 16:39:36,438.47,completed
2108,422,2024-04-30 22:26:08,157.25,shipped
2109,351,2024-01-06 09:00:12,122.72,completed
2110,124,2025-01-13 10:49:12,162.51,completed
2111,31,2024-09-01 19:33:13,125.06,returned
2112,335,2025-03-01 23:04:00,95.67,completed
2113,232,2024-03-14 06:20:27,65.64,completed
2114,352,2024-12-14 04:23:35,217.72,completed
2115,101,2025-10-20 22:41:46,20.8,completed
2116,51,2025-02-09 04:00:00,119.15,completed
2117,40,2024-11-21 17:07:40,289.14,completed
2118,146,2025-10-13 15:27:51,127.6,completed
2119,3,2024-03-28 02:15:03,44.16,completed
2120,436,2025-07-31 11:02:59,98.32,shipped
2121,496,2024-12-14 14:32:16,189.14,completed
2122,164,2024-06-16 15:58:08,74.95,completed
2123,368,2024-07-29 20:12:07,5.66,completed
2124,75,2025-09-30 07:49:29,5.66,completed
2125,67,2024-07-13 18:11:37,364.22,completed
2126,405,2025-09-18 00:38:03,432.29,completed
2127,253,2023-12-26 16:43:00,99.78,completed
2128,236,2025-04-08 18:54:05,132.84,completed
2129,438,2024-01-28 17:58:53,58.95,completed
2130,278,2024-12-18 08:55:55,2.4,completed
2131,272,2024-03-01 11:17:50,174.39,completed
2132,305,2024-03-24 18:53:48,217.88,shipped
2133,51,2025-05-29 07:04:22,147.73,completed
2134,80,2025-06-22 20:19:52,115.76,completed
2135,19,2024-11-19 12:33:46,10.8,shipped
2136,113,2024-03-20 10:21:36,37.16,returned
2137,9,2023-11-16 03:36:51,37.19,shipped
2138,250,2023-12-27 03:02:31,89.59,cancelled
2139,34,2024-04-01 04:11:34,25.62,completed
2140,475,2025-01-16 07:59:50,150.19,completed
2141,325,2024-04-29 05:30:11,61.3,completed
2142,223,2025-03-06 22:05:58,143.7,completed
2143,472,2024-06-30 23:36:51,284.06,completed
2144,277,2025-01-05 00:51:14,297.73,returned
2145,244,2024-02-22 04:55:46,91.05,cancelled
2146,497,2025-03-14 20:48:12,262.9,completed
2147,414,2025-11-03 22:21:33,204.61,completed
2148,126,2025-08-27 15:03:55,151.64,completed
2149,311,2024-05-10 19:01:02,33.35,completed
2150,380,2024-02-28 06:30:29,81.06,returned
2151,16,2025-04-12 18:30:34,216.1,completed
2152,144,2024-03-14 23:22:35,79.64,shipped
2153,500,2023-12-31 03:42:07,116.65,completed
2154,73,2024-05-28 21:48:00,180.73,cancelled
2155,179,2024-01-23 02:00:44,91.81,completed
2156,257,2024-06-17 16:27:05,291.06,completed
2157,67,2024-06-18 17:03:49,248.43,cancelled
2158,21,2024-11-27 16:20:45,251.23,completed
2159,211,2024-06-18 17:22:17,44.91,completed
2160,361,2025-04-06 19:52:19,76.34,shipped
2161,440,2024-04-27 10:05:19,58.86,shipped
2162,263,2025-06-05 02:22:02,126.09,shipped
2163,133,2024-02-25 11:33:49,325.46,cancelled
2164,417,2025-11-02 07:50:14,206.41,returned
2165,37,2025-06-19 04:57:54,46.22,completed
2166,129,2025-09-13 09:11:22,158.27,completed
2167,384,2024-12-26 21:44:39,58.6,completed
2168,113,2025-06-18 00:22:48,139.14,completed
2169,417,2024-02-08 09:57:36,166.94,completed
2170,496,2024-01-05 11:56:36,256.62,completed
2171,118,2024-10-07 13:28:28,221.58,completed
2172,402,2024-08-20 17:56:18,264.2,shipped
2173,82,2025-02-05 14:03:39,26.99,cancelled
2174,112,2025-02-25 03:14:51,121.14,shipped
2175,166,2025-05-20 02:18:59,167.51,completed
2176,434,2024-04-15 15:52:09,74.59,completed
2177,370,2025-05-12 18:21:12,124.63,completed
2178,113,2023-11-23 03:10:34,28.4,shipped
2179,57,2025-04-21 00:52:13,103.96,completed
2180,4,2024-02-21 11:38:00,281.41,completed
2181,447,2025-06-08 15:41:20,61.46,completed
2182,499,2025-03-16 10:39:31,14.06,completed
2183,13,2025-06-07 22:17:56,64.8,completed
2184,363,2023-11-25 08:04:41,8.76,completed
2185,490,2024-02-22 07:09:49,158.89,completed
2186,59,2023-12-13 06:07:57,357.6,shipped
2187,369,2025-03-21 16:19:18,70.03,completed
2188,71,2024-04-24 15:38:05,450.76,completed
2189,202,2023-12-24 14:08:49,136.77,completed
2190,405,2024-06-17 08:30:30,33.44,shipped
2191,231,2025-11-12 01:47:01,75.36,completed
2192,29,2025-05-23 02:09:32,198.03,completed
2193,248,2025-05-08 17:00:14,93.33,completed
2194,219,2024-03-10 03:26:20,201.89,completed
2195,322,2024-05-03 07:40:11,13.61,completed
2196,270,2025-09-07 06:18:53,85.63,cancelled
2197,387,2024-02-25 02:38:34,24.19,completed
2198,176,2024-02-24 15:09:32,109.73,completed
2199,154,2025-05-25 01:36:31,255.61,completed
2200,104,2024-10-21 02:42:04,9.79,completed
2201,295,2024-12-06 00:47:02,99.43,completed
2202,278,2024-08-20 04:23:58,92.72,completed
2203,220,2025-09-05 19:06:16,328.79,shipped
2204,67,2025-11-06 20:11:49,29.49,shipped
2205,146,2024-02-21 23:55:13,98.95,completed
2206,271,2025-05-08 09:03:48,476.02,completed
2207,73,2025-09-25 11:10:44,309.86,cancelled
2208,388,2024-02-03 09:20:06,211.78,completed
2209,89,2024-05-22 11:46:15,182.26,completed
2210,391,2024-08-30 20:49:11,184.58,returned
2211,5,2025-05-25 18:37:29,217.6,completed
2212,208,2024-04-13 20:37:31,94.78,completed
2213,413,2023-12-17 09:10:36,630.69,completed
2214,334,2025-10-13 02:20:57,104.58,returned
2215,459,2025-07-10 14:20:53,215.14,completed
2216,125,2025-06-26 23:20:27,261.0,completed
2217,421,2024-02-24 16:14:43,489.2,completed
2218,286,2024-12-10 03:47:24,116.37,returned
2219,66,2024-01-26 20:32:40,17.59,completed
2220,223,2024-10-04 19:38:34,596.39,completed
2221,67,2024-08-01 18:24:39,18.72,completed
2222,267,2025-10-03 15:23:09,151.44,shipped
2223,117,2023-12-21 17:40:49,199.99,completed
2224,448,2024-09-26 10:51:45,85.28,shipped
2225,18,2024-05-30 01:49:47,185.6,cancelled
2226,14,2024-09-17 16:29:34,284.22,completed
2227,76,2024-04-16 06:00:23,27.43,completed
2228,165,2023-11-17 10:41:00,18.47,completed
2229,263,2025-04-28 01:40:49,198.2,returned
2230,179,2025-08-16 21:44:11,62.07,completed
2231,462,2023-12-29 19:40:03,330.44,shipped
2232,235,2024-08-08 17:36:32,136.59,completed
2233,57,2025-05-23 18:03:50,27.13,cancelled
2234,295,2025-07-23 04:21:31,139.22,completed
2235,271,2025-02-19 06:04:57,12.2,completed
2236,33,2024-05-12 11:28:52,46.26,completed
2237,100,2025-11-10 08:44:14,143.74,completed
2238,456,2025-08-19 11:13:19,265.99,completed
2239,233,2024-10-21 22:31:46,26.88,completed
2240,392,2024-11-04 02:27:26,369.96,shipped
2241,421,2024-11-06 04:25:52,157.84,completed
2242,9,2024-08-17 14:34:43,740.23,completed
2243,353,2024-09-19 05:58:35,77.69,shipped
2244,325,2025-10-16 15:46:04,143.12,completed
2245,283,2025-02-11 05:55:00,183.55,returned
2246,474,2024-01-28 17:35:45,225.66,completed
